Description,Value,Curncy,Date,ID
Otros pasivos no financieros no corrientes,-,USD,2022-12-31,PAMPA_CALICHERA
Total de pasivos no corrientes,378.474,USD,2022-12-31,PAMPA_CALICHERA
Total de pasivos,481.659,USD,2022-12-31,PAMPA_CALICHERA
Capital emitido y pagado,711.658,USD,2022-12-31,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,965.753,USD,2022-12-31,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2022-12-31,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2022-12-31,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2022-12-31,PAMPA_CALICHERA
Otras reservas,-6.928,USD,2022-12-31,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.780.640,USD,2022-12-31,PAMPA_CALICHERA
Participaciones no controladoras,0,USD,2022-12-31,PAMPA_CALICHERA
Patrimonio total,1.780.640,USD,2022-12-31,PAMPA_CALICHERA
Total de patrimonio y pasivos,2.262.299,USD,2022-12-31,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,178.160,USD,2023-03-31,PAMPA_CALICHERA
Otros activos financieros corrientes,79.076,USD,2023-03-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",51.673,USD,2023-03-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",24.118,USD,2023-03-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,333.027,USD,2023-03-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2023-03-31,PAMPA_CALICHERA
Activos corrientes totales,333.027,USD,2023-03-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",670.392,USD,2023-03-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2023-03-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.368.401,USD,2023-03-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2023-03-31,PAMPA_CALICHERA
Plusvalía,6.873,USD,2023-03-31,PAMPA_CALICHERA
"Propiedades, planta y equipo",-,USD,2023-03-31,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2023-03-31,PAMPA_CALICHERA
Activos por derecho de uso,-,USD,2023-03-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",47.114,USD,2023-03-31,PAMPA_CALICHERA
Activos por impuestos diferidos,-,USD,2023-03-31,PAMPA_CALICHERA
Total de activos no corrientes,2.092.780,USD,2023-03-31,PAMPA_CALICHERA
Total de activos,2.425.807,USD,2023-03-31,PAMPA_CALICHERA
Otros pasivos financieros corrientes,27.882,USD,2023-03-31,PAMPA_CALICHERA
Pasivos por arrendamientos corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,29,USD,2023-03-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2023-03-31,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2023-03-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",879,USD,2023-03-31,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2023-03-31,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,126.227,USD,2023-03-31,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,155.017,USD,2023-03-31,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2023-03-31,PAMPA_CALICHERA
Pasivos corrientes totales,155.017,USD,2023-03-31,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,373.845,USD,2023-03-31,PAMPA_CALICHERA
Pasivos por arrendamientos no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2023-03-31,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2023-03-31,PAMPA_CALICHERA
Pasivo por impuestos diferidos,14.138,USD,2023-03-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2023-03-31,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,-,USD,2023-03-31,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2023-03-31,PAMPA_CALICHERA
Total de pasivos no corrientes,387.983,USD,2023-03-31,PAMPA_CALICHERA
Total de pasivos,543.000,USD,2023-03-31,PAMPA_CALICHERA
Capital emitido y pagado,711.658,USD,2023-03-31,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,1.073.780,USD,2023-03-31,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2023-03-31,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2023-03-31,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2023-03-31,PAMPA_CALICHERA
Otras reservas,-12.788,USD,2023-03-31,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.882.807,USD,2023-03-31,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2023-03-31,PAMPA_CALICHERA
Patrimonio total,1.882.807,USD,2023-03-31,PAMPA_CALICHERA
Total de patrimonio y pasivos,2.425.807,USD,2023-03-31,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,72.715,USD,2023-06-30,PAMPA_CALICHERA
Otros activos financieros corrientes,79.585,USD,2023-06-30,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",-,USD,2023-06-30,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",4.277,USD,2023-06-30,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,156.577,USD,2023-06-30,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2023-06-30,PAMPA_CALICHERA
Activos corrientes totales,156.577,USD,2023-06-30,PAMPA_CALICHERA
Otros activos financieros no corrientes,2,USD,2023-06-30,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",677.204,USD,2023-06-30,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2023-06-30,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.268.474,USD,2023-06-30,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2023-06-30,PAMPA_CALICHERA
Plusvalía,6.873,USD,2023-06-30,PAMPA_CALICHERA
"Propiedades, planta y equipo",130,USD,2023-06-30,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2023-06-30,PAMPA_CALICHERA
Activos por derecho de uso,-,USD,2023-06-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",46.452,USD,2023-06-30,PAMPA_CALICHERA
Activos por impuestos diferidos,-,USD,2023-06-30,PAMPA_CALICHERA
Total de activos no corrientes,1.999.135,USD,2023-06-30,PAMPA_CALICHERA
Total de activos,2.155.712,USD,2023-06-30,PAMPA_CALICHERA
Otros pasivos financieros corrientes,23.435,USD,2023-06-30,PAMPA_CALICHERA
Pasivos por arrendamientos corrientes,16,USD,2023-06-30,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,39,USD,2023-06-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2023-06-30,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2023-06-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",612,USD,2023-06-30,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2023-06-30,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,80.011,USD,2023-06-30,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,104.113,USD,2023-06-30,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2023-06-30,PAMPA_CALICHERA
Pasivos corrientes totales,104.113,USD,2023-06-30,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,366.028,USD,2023-06-30,PAMPA_CALICHERA
Pasivos por arrendamientos no corrientes,111,USD,2023-06-30,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2023-06-30,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2023-06-30,PAMPA_CALICHERA
Pasivo por impuestos diferidos,16.451,USD,2023-06-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2023-06-30,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,-,USD,2023-06-30,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2023-06-30,PAMPA_CALICHERA
Total de pasivos no corrientes,382.590,USD,2023-06-30,PAMPA_CALICHERA
Total de pasivos,486.703,USD,2023-06-30,PAMPA_CALICHERA
Capital emitido y pagado,711.658,USD,2023-06-30,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,852.312,USD,2023-06-30,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2023-06-30,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2023-06-30,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2023-06-30,PAMPA_CALICHERA
Otras reservas,-5.118,USD,2023-06-30,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.669.009,USD,2023-06-30,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2023-06-30,PAMPA_CALICHERA
Patrimonio total,1.669.009,USD,2023-06-30,PAMPA_CALICHERA
Total de patrimonio y pasivos,2.155.712,USD,2023-06-30,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,118.490,USD,2023-09-30,PAMPA_CALICHERA
Otros activos financieros corrientes,61.652,USD,2023-09-30,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",2.626,USD,2023-09-30,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,182.768,USD,2023-09-30,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2023-09-30,PAMPA_CALICHERA
Activos corrientes totales,182.768,USD,2023-09-30,PAMPA_CALICHERA
Otros activos financieros no corrientes,2,USD,2023-09-30,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",685.151,USD,2023-09-30,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.332.759,USD,2023-09-30,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2023-09-30,PAMPA_CALICHERA
Plusvalía,6.873,USD,2023-09-30,PAMPA_CALICHERA
"Propiedades, planta y equipo",125,USD,2023-09-30,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2023-09-30,PAMPA_CALICHERA
Activos por derecho de uso,-,USD,2023-09-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",41.580,USD,2023-09-30,PAMPA_CALICHERA
Activos por impuestos diferidos,752,USD,2023-09-30,PAMPA_CALICHERA
Total de activos no corrientes,2.067.242,USD,2023-09-30,PAMPA_CALICHERA
Total de activos,2.250.010,USD,2023-09-30,PAMPA_CALICHERA
Otros pasivos financieros corrientes,27.877,USD,2023-09-30,PAMPA_CALICHERA
Pasivos por arrendamientos corrientes,14,USD,2023-09-30,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,52,USD,2023-09-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2023-09-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2023-09-30,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,106.716,USD,2023-09-30,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,134.659,USD,2023-09-30,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2023-09-30,PAMPA_CALICHERA
Pasivos corrientes totales,134.659,USD,2023-09-30,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,380.284,USD,2023-09-30,PAMPA_CALICHERA
Pasivos por arrendamientos no corrientes,96,USD,2023-09-30,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2023-09-30,PAMPA_CALICHERA
Pasivo por impuestos diferidos,18.600,USD,2023-09-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2023-09-30,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,-,USD,2023-09-30,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2023-09-30,PAMPA_CALICHERA
Total de pasivos no corrientes,398.980,USD,2023-09-30,PAMPA_CALICHERA
Total de pasivos,533.639,USD,2023-09-30,PAMPA_CALICHERA
Capital emitido y pagado,711.658,USD,2023-09-30,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,914.626,USD,2023-09-30,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2023-09-30,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2023-09-30,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2023-09-30,PAMPA_CALICHERA
Otras reservas,-20.070,USD,2023-09-30,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.716.371,USD,2023-09-30,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2023-09-30,PAMPA_CALICHERA
Patrimonio total,1.716.371,USD,2023-09-30,PAMPA_CALICHERA
Total de patrimonio y pasivos,2.250.010,USD,2023-09-30,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,84.520,USD,2023-12-31,PAMPA_CALICHERA
Otros activos financieros corrientes,11.822,USD,2023-12-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",4.615,USD,2023-12-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,100.957,USD,2023-12-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2023-12-31,PAMPA_CALICHERA
Activos corrientes totales,100.957,USD,2023-12-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,2,USD,2023-12-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",677.797,USD,2023-12-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.388.027,USD,2023-12-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2023-12-31,PAMPA_CALICHERA
Plusvalía,6.873,USD,2023-12-31,PAMPA_CALICHERA
"Propiedades, planta y equipo",122,USD,2023-12-31,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2023-12-31,PAMPA_CALICHERA
Activos por derecho de uso,-,USD,2023-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",42.456,USD,2023-12-31,PAMPA_CALICHERA
Activos por impuestos diferidos,236,USD,2023-12-31,PAMPA_CALICHERA
Total de activos no corrientes,2.115.513,USD,2023-12-31,PAMPA_CALICHERA
Total de activos,2.216.470,USD,2023-12-31,PAMPA_CALICHERA
Otros pasivos financieros corrientes,2.069,USD,2023-12-31,PAMPA_CALICHERA
Pasivos por arrendamientos corrientes,15,USD,2023-12-31,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,42,USD,2023-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2023-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2023-12-31,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,40.608,USD,2023-12-31,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,42.734,USD,2023-12-31,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2023-12-31,PAMPA_CALICHERA
Pasivos corrientes totales,42.734,USD,2023-12-31,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,371.771,USD,2023-12-31,PAMPA_CALICHERA
Pasivos por arrendamientos no corrientes,96,USD,2023-12-31,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2023-12-31,PAMPA_CALICHERA
Pasivo por impuestos diferidos,17.092,USD,2023-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2023-12-31,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,-,USD,2023-12-31,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2023-12-31,PAMPA_CALICHERA
Total de pasivos no corrientes,388.959,USD,2023-12-31,PAMPA_CALICHERA
Total de pasivos,431.693,USD,2023-12-31,PAMPA_CALICHERA
Capital emitido y pagado,711.658,USD,2023-12-31,PAMPA_CALICHERA
